episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-11.650525230272907,-11.926191874634167,-12.3767461363844,-12.694800440933664,-13.050306313240778,-11.650921880115066,-11.650627782895851,-22.12110088898716,
1,-13.183739292664853,-2.7089434408111135,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-11.806737269595338,-12.035086645340849,-12.432618888386129,-12.7534987346764,-13.388433898640812,-11.807937242413706,-11.807186596317582,-22.853102626370607,
1,4.548524951372883,4.887957426211514,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-12.133198976486554,-12.346037895994208,-12.654356556504851,-12.882385819257992,-13.37547556187631,-12.131900594480081,-12.133306580089373,-23.176425964223945,
1,-6.830705097818724,2.433566775893338,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-12.180613363700726,-12.425887137286926,-12.780610559808247,-13.012545495813104,-13.454938705902643,-12.18131445578787,-12.180578034123219,-22.902929654526496,
1,8.092001367238625,-1.0139439261746928,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
87,296.86534488185623,318.62595979487503,-7.468035718557981,-7.290915469573905,-7.422618107691365,-7.518396633755763,-8.098034727810665,-7.5470080486081965,-7.535361748684022,-12.92755883053391,
87,298.08313531449045,297.9816555847461,-8.746699771395658,-8.746416153022048,-8.762224254471814,-8.840972736431665,-8.879417819465074,-8.760149002169786,-8.75892370331041,-13.505532017824525,
89,126.2315119232977,122.77699977701464,-7.094566283006516,-7.235374774611186,-7.337816183839726,-7.279414526068772,-7.905478780640875,-6.9954323007296715,-7.099727856249497,-9.287282449313187,
88,307.4702767519037,317.1706080577741,-8.300246578146295,-8.269975760461016,-8.551232975656237,-8.77261150293819,-9.047247687471662,-8.30918525262601,-8.32534848623985,-15.25045175351364,
88,122.51604243068267,121.71835386632505,-8.872164996343047,-8.299071521882336,-8.919179663808428,-8.97550798824986,-9.576165418989868,-8.793806888737667,-8.833393910193347,-12.224003457548163,
88,321.49971071863683,308.4272884599359,-7.071517927309916,-7.0791377592902105,-7.295351253677353,-7.357412885003439,-7.868045283704722,-7.075979486781746,-7.078280121940067,-12.08155209030886,
88,293.8522782481122,297.1800766282241,-8.798597423874337,-9.099230393160008,-9.179034317418695,-9.00001109438675,-9.49298063424203,-8.734177416182826,-8.729189362642815,-17.507454991686345,
90,124.29257292872572,123.93516074638163,-8.578355395007023,-8.71961201860858,-8.58413418151359,-8.845425005169073,-9.12389240191323,-8.574458828871604,-8.618868657063414,-14.825841417578763,
89,123.26518276734438,119.93122826831458,-6.960504248599307,-7.1526041330144805,-7.317832030124316,-7.41122128859554,-7.78249601332131,-6.939414740775896,-6.964087207216545,-12.576453908006428,
89,348.4849734766514,336.56406817775115,-7.854776665709218,-7.766225688594304,-7.909295290294859,-8.108892221499435,-8.771556399452452,-7.946071299741431,-7.953381717969377,-13.590224643035683,
89,334.49677050202746,329.02463502211447,-7.264690872181367,-7.170263587896711,-7.4662920963140476,-7.454941551199158,-7.479549681628355,-7.289842825960049,-7.322601017306293,-11.0949957868595,
89,294.6165536390875,302.20796662252513,-8.284181676134667,-8.368973353916102,-8.44825009519348,-8.382294337240745,-9.203744430079304,-8.221434393009043,-8.214052933627231,-16.25122771094246,
91,120.74199015120257,127.18330470793708,-8.368045128080789,-8.511305921498023,-8.583403034194149,-8.623858306212014,-9.324813756897843,-8.405635831783252,-8.395402573971214,-16.775803596549128,
90,123.01109430335187,120.45978998645984,-7.001492824455298,-7.259965057057117,-7.350748810907979,-7.588152688534695,-7.644294190369997,-7.018284823600046,-7.0188580455845235,-12.247585390413095,
90,352.94072364753265,337.32810523227204,-8.339763849553288,-8.226852820025696,-8.286122336392483,-8.38629046194185,-8.926057276378419,-8.21715604709318,-8.255838351176456,-12.016435075337318,
90,332.10164129092044,330.46199777497884,-6.940881704352505,-7.091996090694252,-7.154927594397773,-7.296769697892491,-7.509336021056566,-7.005153583808468,-7.020554945575871,-13.527890875154304,
90,297.19157459984837,302.3245671915806,-8.844312400089098,-8.770073023518185,-8.787804484058094,-8.876146707948052,-9.53166908981369,-8.704523294161122,-8.699445911887654,-15.299101441885288,
92,126.74326571812965,125.24936056089182,-8.534985847620732,-8.626931591227962,-8.612749546830145,-8.48396175095768,-9.776720130050649,-8.559797540463189,-8.56557035386046,-17.31552354190491,
91,125.79707278884153,122.14003298875897,-6.7747315050975505,-6.902245516966813,-7.037474651174629,-7.141860650907722,-7.410132540919502,-6.743212381064047,-6.745129660377037,-12.295681417168595,
91,353.93418659955887,340.12001065160996,-8.127935463409399,-7.810489888310497,-8.129283696391154,-8.177828503741082,-8.57137539297483,-8.04443579530807,-8.079155042257655,-12.124417517338001,
91,327.86130989305474,326.9254950097291,-6.900769748957886,-7.112319967831956,-7.40930706531201,-7.457211290011377,-8.14661342489074,-6.849218357420893,-6.892705445795053,-12.37590019003677,
91,285.9642047230923,291.9737710517311,-8.57315739393887,-8.595453984150184,-8.675686225679044,-8.883630875539763,-9.176255791782186,-8.458054731796251,-8.472010102245104,-14.545770337432515,
93,124.83507813541996,125.88519959775678,-8.059444054787795,-8.080313286087698,-8.250444740335386,-8.227995029874881,-8.868006708779596,-8.137704054478002,-8.14724224367389,-13.792446724636584,
92,113.73009502679402,123.4129382421147,-6.629858829588356,-6.6257761649395945,-6.880999690317906,-6.945363943217549,-7.681127189604239,-6.62584033457335,-6.63713693039202,-13.055479793135241,
92,344.4475350577455,334.53013340751033,-8.731413328610694,-8.68535861683447,-8.803317725433944,-8.915007985550526,-9.360019975488582,-8.626590007309034,-8.635721745140795,-12.901163334125624,
92,282.587708273535,315.5613760827398,-7.1095963793801085,-7.1924227585878695,-7.290663188551083,-7.2898891700042325,-8.0651118863384,-6.972107052907591,-7.014251667319494,-11.012341923291105,
92,309.71780985935374,302.28629686445237,-8.914086996433765,-8.723457867774039,-8.643919507754724,-8.718403327397812,-9.140547914646675,-8.864677349473313,-8.895268564841297,-15.885699312978527,
94,124.42244079437778,126.20507331825854,-8.672400377455881,-8.842856749148991,-8.857533829468151,-8.858787998308744,-9.099064123491031,-8.561467632935207,-8.580640791789506,-14.848937336634943,
93,131.30832370200193,125.05125900687202,-6.642841089304614,-6.683230662078377,-6.774809202750703,-6.810456949758099,-7.553712866619046,-6.636013992952057,-6.63717318776592,-12.241259254392741,
93,347.93196878332054,333.04539394473426,-7.64556546701,-7.819473291362125,-7.792654786256977,-7.801082592011859,-8.342663170083652,-7.511235705997127,-7.518537603480963,-13.691200394425518,
93,329.7753632714582,338.5803215404495,-7.052554090465743,-6.897325951372028,-6.982428177409478,-7.210182495760906,-7.470188650736892,-7.023427379428233,-7.0491955949531695,-12.337900118977911,
93,315.72416732521083,310.0904437216166,-8.486535978232165,-8.595400762412694,-8.564456967185512,-8.598137105302401,-8.873395538011788,-8.407203897917922,-8.400624648657676,-15.99623556678299,
95,127.113680817136,127.35766422383898,-8.396227131590505,-8.386549795454279,-8.321190312848966,-8.433379559581912,-9.154287392274064,-8.399711527433922,-8.37648498924403,-13.889333576229713,
94,121.06318395881196,124.06543311185867,-6.7634402566829905,-6.8478114035883655,-6.864973120147355,-6.816103043388782,-7.279568530666637,-6.801653057122032,-6.796727037377626,-11.220753570319586,
94,341.3097236610692,340.936720718149,-7.991628096699804,-8.048438786148834,-7.929867138434271,-8.164041313703136,-8.95374318359491,-7.987104801943792,-7.98835820985716,-14.081959850173531,
94,342.1065671840318,341.4594955590576,-7.174200288991806,-7.247326140147293,-7.303979080455782,-7.419126941488249,-8.00736627082249,-7.034669304085691,-7.056434745015147,-12.929685913073154,
94,305.3150710101566,307.4959614123779,-8.417780166390479,-8.482912894998906,-8.275238126107528,-8.351455389265743,-9.08435771304407,-8.296962297296373,-8.292718906196338,-15.586275619368967,
96,125.96199083254585,126.30459706023977,-8.811689177843505,-8.789267500292368,-9.027714414755417,-9.165251483929083,-9.674955737852033,-8.79629256757634,-8.79067578387341,-16.297751794566057,
95,127.31609753223246,124.80874404679062,-6.915903408040186,-7.077137426153531,-7.111284137520703,-7.0445666937493,-7.589318999171059,-6.909863238956059,-6.909779083071679,-12.292954533529924,
95,347.77596898860094,344.13950037725675,-7.719896849826374,-7.554267922117827,-7.831913702082127,-7.931267859313759,-8.572038948928101,-7.712263991398216,-7.756915040923005,-12.002562801841282,
95,341.73742409688657,331.2583949280578,-7.373657308929155,-7.2905968130287615,-7.348024985808821,-7.406238072799968,-7.72300757567203,-7.304250962629596,-7.3107368038317535,-14.223698552306832,
95,307.78610323756544,307.60018967715723,-8.351475235862074,-8.334039055473061,-8.448034905600196,-8.745480588761191,-9.32960680380271,-8.45738780447851,-8.445014569137406,-15.814101890074953,
97,126.64355071356641,126.13748620586948,-6.488836814860306,-6.454201986741423,-6.576311599940481,-6.596767277016818,-7.164768658342959,-6.32797854762997,-6.443812972580281,-10.381171508215303,
96,329.4518034653263,335.43176543234046,-8.238055944950828,-8.432600490595464,-8.75618599217588,-8.959373143579796,-9.289251232317877,-8.317167091489853,-8.312365180634053,-14.323095600270237,
96,129.2748380403615,123.50821741834858,-7.791051520324116,-7.760918976164926,-7.89783488251197,-7.923480146573911,-8.67081686565986,-7.530286858237162,-7.552610890464199,-11.617123838005622,
96,325.78684753076874,334.66965877334565,-7.02782254591002,-7.130270314241064,-7.173205075405801,-7.330010949223957,-8.130012882309176,-7.060159877107557,-7.051594363359969,-11.819090892595375,
96,303.2965758518753,300.06626537861905,-8.645000010306326,-8.769775479684995,-8.96385643838384,-8.874204550241668,-9.000036008380894,-8.495816013196157,-8.51264371568754,-14.057797834545068,
98,124.67896067224179,126.60636999597162,-6.274204375536146,-6.555494265107235,-6.771236242223055,-7.007285312648409,-7.459152550258141,-6.261208985194968,-6.255548685496536,-11.318419615028771,
97,349.4658081499145,341.02589721799075,-8.5172884238526,-8.6206431132731,-8.579764019012549,-8.910596974195373,-8.85038446939092,-8.443790401353214,-8.42279124989223,-15.49082752713713,
97,127.66066301431825,125.67447675454588,-7.750328393277516,-7.868771799616531,-7.991208221220342,-7.945670429225136,-8.212959721108911,-7.732006524310072,-7.739383174975702,-12.977191311856565,
97,334.02026156916463,341.383522098949,-8.410305364460417,-8.429530109553207,-8.402077542697613,-8.603001115886027,-9.087426319382969,-8.362204330233185,-8.374618917635766,-15.409429919351373,
99,123.68354801600081,126.19021755005134,-7.078040167119883,-7.276443218721914,-7.324721366268765,-7.290214303631421,-7.807067731696535,-6.984894294074972,-6.958661988247573,-12.323356668243239,
97,291.178039216564,303.5971639518928,-6.261579463897757,-6.368759756398966,-6.524764898293538,-6.467610197691179,-7.359033897341489,-6.237069099974435,-6.267311187388832,-12.380692385673349,
98,350.82548618508235,349.1448779589957,-7.988121925777424,-7.911753259081178,-8.135475411552786,-8.3149871978064,-9.044279326620062,-8.010187406555884,-8.006893128109112,-16.73316747719681,
98,129.40577933991455,125.39721819287865,-7.627439687329857,-7.608789468013592,-7.57498675562421,-7.6054241475391064,-8.334403439649078,-7.465286906627228,-7.479280542599553,-11.511500628244926,
98,344.2738426105958,342.5728930609754,-8.323144314347676,-8.317025306785572,-8.355228605244921,-8.642125062581902,-8.694675235875499,-8.346218415963085,-8.335850418871544,-15.139754756256728,
100,124.56263544082321,128.24305497465951,-7.415537207057183,-7.370261167951565,-7.517567654008392,-7.505713035655064,-7.7891074944839245,-7.210172991622923,-7.3008540941231885,-10.414343907430718,
98,318.06356715728236,290.0728875981709,-6.441872663771886,-6.486920067443866,-6.64717983541587,-6.735714411017735,-7.183545023006757,-6.3989444122703905,-6.3768242466963185,-9.72211489809142,
99,340.8765999596233,344.8499597325759,-8.293712270099837,-8.408870573900076,-8.356917878284241,-8.6315307246806,-8.964677879523906,-8.302259126323628,-8.316701029232606,-14.18228045263355,
99,121.03679797656586,126.85804355372206,-7.309381696992504,-7.642664824361769,-7.737545265340845,-7.845581203253896,-8.176329661505804,-7.303506231425201,-7.318341853865862,-11.79377495352242,
99,346.8560524794115,345.66842657849924,-8.390674425173488,-8.535570682596745,-8.740862866680105,-9.137425424050555,-9.15157676653732,-8.411392242118925,-8.411457491013067,-18.610076167215027,
101,129.4201847899136,127.57670429355531,-6.848145176479958,-6.831817780922181,-7.08366498742094,-7.300303703490385,-7.713757651919465,-6.8216044536109814,-6.769891863899616,-10.94560624532091,
99,304.97764308192274,301.20033561757623,-6.009637129095549,-5.983957526953764,-6.13799968857149,-6.169020095641206,-6.829208951058852,-6.0021745956830035,-6.007649007181097,-13.321347581529333,
100,346.54321147226136,338.88118385691274,-8.296895480457433,-8.161977345759441,-8.176259518778025,-8.131186741295725,-8.803874783679717,-8.235533551695324,-8.245492594555895,-14.413113940004715,
100,125.04115032950595,125.0674693463865,-7.549684429351752,-7.548599329742721,-7.70330494187653,-7.806921554311469,-7.9457983771935,-7.615358589951731,-7.614964330748318,-14.901109320837318,
100,342.32323229419393,340.84975130701986,-8.235701296019627,-8.373116582703881,-8.376281145086375,-8.427018169118808,-8.871919281960308,-8.038763756118678,-8.039120700764174,-16.028767792662116,
102,127.69529495941966,125.35570628233465,-7.4008472141957915,-7.055354530015671,-7.153445891921208,-7.311027006467649,-7.767754879409184,-7.280748232513979,-7.261687999676426,-12.031173945568199,
100,294.28900146412207,297.01079773328377,-6.3061790787204055,-6.311164005987231,-6.3626041119412555,-6.389978149971902,-7.146964828186799,-6.265892611104596,-6.279837049762196,-11.38908669052521,
101,358.5159325549376,345.8691150904094,-7.997621817412732,-8.076499853019273,-7.948522653846302,-8.029795866700733,-8.87552382891822,-8.107855141744913,-8.103408263414503,-15.7852583034318,
101,125.48394578664521,123.0702288328362,-7.346824870286596,-7.4765119870099275,-7.328270698826835,-7.228024586211777,-8.000386738158333,-7.352774796101653,-7.3547190433157335,-13.418052411425702,
101,335.87684911771095,335.1072353376458,-7.986851528833467,-7.852729526172627,-8.042155961285381,-8.029880427053673,-8.901545465132276,-7.9077624861030245,-7.907911754269316,-14.675729144003894,
103,125.14768425543612,126.42230621564106,-7.38750865898655,-6.644789171744353,-6.991946046472046,-7.482858913208565,-7.73746179237389,-7.3561574342051586,-7.321009319090888,-9.290881124401475,
101,303.2455617153158,288.5743488255566,-6.657939384122399,-6.643181690309721,-6.624387015956202,-6.663258309699215,-7.419175968103334,-6.648589898234175,-6.653411455577119,-13.65499013523473,
102,356.42875105843893,351.4208984225689,-8.203974845200683,-8.264593965653816,-8.205231757523496,-8.461285555105663,-9.297255555431803,-8.13335574981708,-8.127790751932364,-15.42272022326631,
102,113.15622321114456,120.80880318563852,-7.959975270685614,-7.726364537839294,-7.910184891186252,-7.905240919541733,-8.320803685987155,-7.826444616861686,-7.7785437473789445,-11.847535735442934,
102,325.78298410226245,330.56522832041884,-8.321459454344792,-8.578779298736283,-8.485546573379896,-8.576705220470933,-8.769388193431814,-8.48362032275878,-8.444549873089816,-14.224298567315536,
104,125.76086014397406,126.76057365976554,-7.046411048385274,-6.9679868753523495,-7.120363808975494,-7.172679854221426,-7.6391158634994225,-6.800183976054283,-6.869167472208121,-9.7540248732948,
102,297.54538327609083,289.3625571596163,-6.187992661811604,-6.382979926421483,-6.450122016433589,-6.410515849138666,-7.300215532252993,-6.160139683166439,-6.17436161049894,-12.306172028901734,
103,351.7749746756472,349.8826122484443,-8.141600382417963,-8.10888523593256,-8.32885694013477,-8.371701415390447,-9.145356666906219,-8.207640989873301,-8.20836728251093,-16.568901660612806,
103,118.82504893274464,118.37253337701915,-7.725088308008491,-7.835839202030034,-7.889608503166433,-8.160577078358724,-8.537171688249243,-7.760527079898516,-7.7370524954010635,-14.366456129215365,
103,335.769329174552,331.5390061168789,-8.281016408353969,-8.564110300537003,-8.590264490368277,-8.380469443151208,-9.01559697612321,-8.148411352117149,-8.152302832971516,-17.09629772231927,
105,130.85397547660153,126.01420775378317,-7.03463472871686,-7.130223659263062,-7.296961316960089,-7.531225135907252,-7.5396234017705295,-7.046509107169612,-7.077927096670739,-11.26983267570402,
103,305.48356398678635,295.9056003615295,-7.05800760176074,-6.915030263583946,-7.041037648271693,-7.094969515273163,-7.360455656655133,-6.993983955284313,-7.039411394343857,-11.332658976070423,
104,348.0525782428237,346.9620799221833,-7.99567213440094,-8.16570795701376,-8.266203153961307,-8.234231240196888,-9.237125193407143,-7.954211838692559,-7.9638608960968185,-16.07897241873242,
104,121.35488647021734,118.46958481925888,-8.21210591795905,-8.340107046397893,-8.548129658318047,-8.441257571854857,-8.875895756765237,-8.130850173265424,-8.136964182934335,-15.328227002447743,
106,129.15615661005185,127.7413431446948,-7.7972417647648955,-7.67638957809175,-7.788411827487997,-7.846807530163493,-8.333251808114206,-7.7531463075921305,-7.736345372978204,-13.399401055747472,
104,329.9691635024477,325.21183034805387,-6.950995080013819,-7.072725221954718,-7.155202396308337,-7.334008542886042,-8.273967014249436,-6.8777140227298785,-6.856976256842517,-10.89092925664394,
104,303.77761288640255,293.3222868712089,-6.552287054984196,-6.438988456881435,-6.450372426940372,-6.634286472370516,-7.034992514880999,-6.4268691863489416,-6.429628377066745,-13.06026211723096,
105,343.45964253465837,347.52965808472646,-8.00286732152829,-8.240789354302812,-8.439638732678821,-8.325773504147758,-8.389075844661203,-8.050978139607817,-8.051637919942804,-14.811802807024113,
105,127.90036355765373,124.9828434123082,-8.420867531575212,-8.340879292182692,-8.451492278847942,-8.414572395501954,-8.940378301011553,-8.358649668902297,-8.33493157033578,-14.047103214413807,
107,130.1782107769442,128.10039379478138,-7.276325991809015,-7.282721062917436,-7.35641284907492,-7.353845119651036,-7.772423322236702,-7.258411542653742,-7.2212606319033865,-11.903529769868529,
105,322.97246050236515,326.4511758973092,-7.328134364579206,-7.255584458754738,-7.3946929500930985,-7.435484021319965,-7.686985491791564,-7.247315924348794,-7.250763425336104,-12.33870842312876,
105,299.77766783488966,306.72297485591326,-6.179470756917508,-6.286108101813039,-6.35636193139637,-6.467456764527453,-7.022022386714113,-6.216547859615682,-6.216477880342423,-11.772879432343833,
106,334.9239362606924,347.3701573531407,-8.22403326310035,-8.281531265063073,-8.341575293116836,-8.546089973145458,-9.286904836347874,-8.337190413058964,-8.288688870218959,-12.975687502919952,
108,127.40187647736376,126.17511232488073,-7.880087062250473,-7.942439810635412,-8.081217441420003,-7.990972874947372,-8.680418251822436,-7.878816156577951,-7.8767374301076,-17.278431858279077,
106,120.18009785905998,125.83441423229984,-7.604868659809145,-7.86945987553565,-7.95318485187382,-7.856401865867041,-8.35632622110443,-7.347421952512013,-7.4337620709161465,-10.87712011680101,
106,328.7776811666659,326.7748729804998,-7.076380587362751,-7.0928371593403545,-7.156754727743823,-7.239677179777186,-7.676091969356401,-6.863505527746419,-6.918494596513602,-11.408853513014046,
106,306.9729015252552,306.6959787123532,-6.509322328288333,-6.517154652387366,-6.567646850645027,-6.598845010813644,-7.03147093223028,-6.461552584218371,-6.456935991683257,-13.027213103401962,
107,343.99633130433125,347.7168291159787,-8.272973343945132,-8.540585961232752,-8.494467239648147,-8.669814555951435,-8.923873700035458,-8.250354547970568,-8.251532697904162,-15.846987862143763,
109,125.72920311994244,126.28321698415402,-7.740915967853451,-7.84954760795547,-7.83790971949087,-7.9103603370906255,-8.43211455538696,-7.774476931981164,-7.7775317953188345,-16.737333559546926,
107,128.5491562812558,126.90724479874508,-7.1727871022454135,-7.053806742121331,-7.255518519421866,-7.553816766463076,-7.8166168479035445,-7.146152152662163,-7.165696104895831,-13.059536842030678,
107,325.2344174922265,325.8284879640087,-7.173020628365834,-7.185575960931041,-7.1708401161744835,-7.206536693900076,-8.014365632590588,-7.13672726330671,-7.099854889833321,-11.202049106018688,
107,302.1583038818705,285.4805030051936,-6.543840840701886,-6.651375802814936,-6.539960923321587,-6.593213090682913,-7.168405436110291,-6.579770688712478,-6.57216659203524,-12.226519958640877,
108,348.82693191659007,348.15182779812346,-7.702205432156419,-7.904417552536804,-7.917515995044541,-7.868246132117975,-8.413102979835655,-7.608759885998548,-7.605574927555907,-15.980872805226362,
110,129.5795063630611,125.680226240183,-8.1156715522143,-8.18306580191252,-8.306284086112772,-8.202056211803589,-8.625873178860447,-7.916679101062364,-7.9219669413608065,-15.58080025010116,
108,125.05824339047349,124.59736653585145,-7.28474983208279,-7.209749667629791,-7.425681114445195,-7.63699955218381,-8.198527616151381,-7.219084833987998,-7.240003657557303,-12.338347684951179,
108,320.2101306363036,322.70379579844916,-7.116003062476163,-7.075124502914063,-7.155278938433606,-7.109555620109812,-7.76986075056075,-7.112899988900171,-7.108725423534371,-13.955472995268792,
108,296.520469093382,288.97611673734195,-8.069864753651858,-8.22651936015902,-8.498148411224332,-8.31702121056591,-8.890714186619112,-8.085721305032056,-8.091547197693387,-13.819016354103102,
111,130.52195936687005,126.54503653451859,-6.0910081094492,-6.003760695575688,-6.1233767038472235,-6.159991869195041,-6.837458359993566,-6.029869293636505,-6.051160867157778,-12.573220666473302,
109,340.031162119092,344.1901410535695,-8.32156442161686,-8.555259089394118,-8.478555480708046,-8.375011647216501,-8.825280851000048,-8.249901434881501,-8.259917483660647,-15.133510516424941,
109,121.09641047736874,125.74519830732747,-7.027768782832411,-7.036309532754852,-7.136944280486311,-7.05734970460023,-7.467561935816251,-7.033969287992721,-7.031171108228661,-15.943277898526851,
109,328.2017461254187,324.1560223469181,-7.102220331476689,-7.065833806674855,-7.166751969849632,-7.273443586873168,-8.329851377546088,-7.0683184712829625,-7.078871194687911,-13.817862378544199,
109,309.462016541526,305.81821056018856,-8.288231669712584,-8.269340490329704,-8.273693217458968,-8.366233301662099,-8.989519052781517,-8.20029217896442,-8.243062144927189,-13.954571978316675,
112,131.7069932147878,127.6063304702599,-6.780089233278721,-6.7179186584916195,-6.780592510604953,-6.830695087005134,-7.097880009830972,-6.804177494164117,-6.820932727621154,-11.453490770468804,
110,350.9811771831146,348.11843955590564,-8.14382157271492,-8.45330944837121,-8.392213440968424,-8.471609460558126,-8.897770008319258,-8.248748787184107,-8.250596802563358,-18.742536757045446,
110,125.19924098427575,124.90250705440965,-7.202750248624574,-7.34767434814391,-7.084061426038373,-7.318736500350815,-7.92186709085194,-7.040257428361849,-7.0567309531287155,-13.143533293931258,
110,325.0129335394831,325.7341798021219,-6.726380656382609,-6.992065324004526,-7.137215032652422,-7.100720571585989,-7.763362561762865,-6.691623460901017,-6.686655852825791,-13.934328632237886,
110,302.95414827064974,305.2557650288719,-8.127447214924077,-8.21823862317545,-8.162287567282796,-8.218709281464049,-8.632975957624,-8.019290437413995,-8.052111849978532,-13.711962612229843,
113,120.0281699161468,128.18361177245322,-6.518532604076155,-6.515562850208473,-6.592024432468095,-6.767186362401234,-7.231951552468769,-6.4588418651053265,-6.469104600975821,-12.608960427416347,
111,336.7358486832819,345.46909140731253,-8.152354806979545,-8.586427842652023,-8.596476346766757,-8.511938983220881,-9.094705322836385,-8.211739649198638,-8.209768457699887,-14.991799691532025,
111,128.2264035946234,125.49597158289053,-7.612103400956173,-7.622101414306584,-7.592839935988453,-7.559872141026587,-7.909580407846646,-7.619761895024704,-7.622135662500613,-13.778956425795501,
111,316.0545043198156,323.4262918391,-6.460398103523208,-6.377888915399138,-6.652570760400576,-6.752588224331865,-7.594702015277973,-6.508507886583267,-6.514816573368158,-12.172379588130996,
111,300.1757121286145,298.4040851735823,-7.526997242200252,-7.555376843133525,-7.665785980846354,-7.779450672101275,-7.968079324462033,-7.465165055821943,-7.464262955738409,-16.75511590622778,
114,130.60876079356473,128.29625223599498,-5.862184143373899,-5.884820015017183,-5.9746199479504245,-6.042663032906615,-6.678016418004333,-5.820909728577995,-5.820003059884017,-13.155480985292682,
112,348.46174643300986,347.65699000760026,-8.05845739388232,-7.807280422282743,-7.8703275117178775,-8.121163737106585,-8.794890142018954,-8.083155403218203,-8.093937406595094,-15.683223101759411,
112,128.51083758927285,126.59610606882374,-6.879232329257896,-6.801677714141331,-7.011531479798902,-7.05404550670641,-7.514813045895586,-6.885319303235552,-6.889054106224472,-14.510746888768935,
112,318.9066571747274,322.1609525472006,-6.44955990082696,-6.500966355199191,-6.638983942496549,-6.813073288896384,-7.352883716575063,-6.403996763259507,-6.410733245766114,-12.106517113202804,
112,279.51373719672955,300.301766547264,-8.054389536393842,-8.304982642270469,-8.687784719255482,-8.697485928775913,-9.010929667210963,-8.07268980029352,-8.070590319638194,-14.570609000463742,
115,125.84374604029324,128.92240148014488,-6.157373885354366,-6.155419212079285,-6.15878360266883,-6.261280917478003,-7.204279451467048,-6.079970784872768,-6.134247719098035,-10.474622271880852,
113,351.7756516948806,349.5554982423015,-7.6888764936622565,-8.046713541948355,-8.12558545599502,-8.303592221638256,-8.786678283506838,-7.785292220721419,-7.8112269734569715,-14.581571060743482,
113,127.09805150679087,124.9228619066506,-7.018453203473617,-7.107744278762159,-7.105410280708709,-7.27576451679152,-7.96157352783741,-6.947549802930699,-6.966457614144762,-12.656032371566402,
113,335.4254895212715,327.95196720421876,-6.631860459402463,-6.779944706884364,-6.849463370254916,-7.036044554221552,-7.877178977490549,-6.613348056041695,-6.617237837460989,-13.605633824200087,
113,301.485214816817,299.18853643776345,-7.9144347729057305,-8.100543055726146,-8.316031017372113,-8.38494397492927,-8.952278261099229,-8.112314593719258,-8.111893576776696,-12.964870813473839,
116,130.2497470018554,128.60206180201934,-6.1040214267609585,-6.0862202335323685,-6.079829661131343,-6.182589046348452,-6.6631934181591115,-6.084875608825341,-6.071653829058603,-10.504990754421534,
114,343.2432422724117,330.12681542756496,-7.878869570750192,-7.806215730155228,-7.772410818068293,-7.900186154332279,-8.404424394501916,-7.877273588311261,-7.877423557504358,-16.327129837254006,
114,127.61503122095345,125.85288401144285,-7.251093281128492,-7.334297139525951,-7.322726107300785,-7.221663693989385,-7.66844674693299,-7.159731415268438,-7.163015359418968,-12.388226821618609,
114,327.19667571619885,331.34707583868413,-7.203813322740753,-7.001865664877429,-7.054368024334779,-7.13651066383915,-7.520319744595782,-7.03758967307458,-7.026325794005549,-13.628438868189587,
114,306.023721564691,305.1874947227755,-7.826735679430805,-7.901296298534044,-7.982562667847829,-7.925822417659509,-8.443053349884162,-7.9863364425216234,-7.984215316344659,-16.29872792641811,
117,127.19815706678266,127.67708870093806,-6.5908320473006965,-6.66114311130533,-6.729392286550825,-6.592333043791661,-7.177214972911356,-6.615266611552666,-6.6132838187328495,-10.808241818089284,
115,352.92995256403464,346.2977416606975,-8.112083685267551,-7.971272298000504,-8.053398978215803,-8.028417122305287,-8.864349091040916,-8.156223409025197,-8.150769360169692,-15.301626720347684,
115,121.41437709182227,123.66017123486179,-7.1559457580513275,-7.312456797688978,-7.340782980173629,-7.401620710238162,-8.10762607657898,-7.180370162120514,-7.180187115602014,-15.319448284252934,
115,338.554498078043,335.5157425344755,-6.785823326359369,-6.773591273894174,-6.803867104565523,-6.984354194880599,-7.389437860626036,-6.616657948389338,-6.706631474839666,-11.569611752567573,
115,308.7287364760403,309.9508467288852,-7.8126207235738665,-7.827224958858769,-7.905990924111611,-8.302170041907717,-8.866193443831367,-7.767266267257969,-7.770510418821379,-15.015987318374748,
118,134.04584532604977,129.19773703787175,-6.246605214514149,-6.285520589956536,-6.475590022249954,-6.573202880466365,-7.192853140840287,-6.281069200505392,-6.267652918394783,-12.375706559711764,
116,349.54505981547175,325.86013297818437,-7.233647686358104,-7.264333198525478,-7.513040850769537,-7.580853965422731,-8.313844337890927,-7.173329779634531,-7.176951786685595,-15.207974180348167,
116,123.87904119717487,125.3699305451778,-6.799947213637989,-6.8135107565142015,-6.859251507408315,-6.916609952299381,-7.39857701082766,-6.781783956428924,-6.766414361660038,-13.686924416961494,
116,344.9545342542369,337.17608252325994,-6.811599642343198,-6.8994409137708965,-6.942386105883688,-6.916912845901335,-7.391183309430051,-6.805873748454928,-6.800632823227569,-14.475928500500821,
